,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1994-95,22.0,TOT,NBA,PG,49.0,4.0,11.3,0.8,2.5,0.32799999999999996,0.2,0.8,0.243,0.6,1.7,0.365,0.365,0.6,0.8,0.775,0.2,0.7,1.0,1.9,0.4,0.1,1.0,1.7,2.4
1,1994-95,22.0,MIN,NBA,PG,34.0,4.0,14.6,1.1,3.1,0.35200000000000004,0.2,0.9,0.25,0.9,2.1,0.397,0.39,0.9,1.2,0.775,0.3,0.9,1.2,2.3,0.5,0.1,1.2,2.3,3.3
2,1994-95,22.0,SAS,NBA,PG,15.0,0.0,3.7,0.2,1.1,0.17600000000000002,0.1,0.3,0.2,0.1,0.8,0.16699999999999998,0.20600000000000002,0.0,0.0,,0.1,0.3,0.4,1.2,0.0,0.1,0.5,0.2,0.5
3,1995-96,23.0,UTA,NBA,PG,65.0,0.0,14.8,1.6,3.7,0.43,0.2,1.0,0.226,1.4,2.8,0.5,0.45899999999999996,1.0,1.2,0.8440000000000001,0.3,0.9,1.2,2.2,0.4,0.0,1.2,2.0,4.4
4,1996-97,24.0,UTA,NBA,PG,82.0,0.0,13.2,1.7,3.8,0.451,0.2,0.9,0.278,1.5,2.9,0.504,0.484,0.9,1.1,0.787,0.2,0.8,1.0,2.4,0.5,0.1,1.3,1.7,4.5
5,1997-98,25.0,UTA,NBA,PG,82.0,18.0,21.0,2.8,6.3,0.441,0.6,1.4,0.40700000000000003,2.2,4.9,0.451,0.48700000000000004,1.5,1.8,0.852,0.3,1.7,2.0,4.2,0.7,0.2,2.0,2.2,7.7
6,1998-99,26.0,UTA,NBA,PG,50.0,0.0,20.8,2.8,6.3,0.446,0.4,1.0,0.42,2.4,5.3,0.451,0.479,1.3,1.6,0.838,0.2,1.6,1.9,3.7,0.6,0.0,2.2,2.4,7.4
7,1999-00,27.0,UTA,NBA,PG,82.0,5.0,25.6,3.4,8.2,0.418,0.7,2.0,0.368,2.7,6.2,0.434,0.462,1.0,1.2,0.8240000000000001,0.3,1.8,2.1,4.2,0.7,0.1,1.6,2.7,8.6
8,2000-01,28.0,DAL,NBA,SG,82.0,40.0,29.6,3.2,8.2,0.39299999999999996,1.3,3.3,0.39799999999999996,1.9,5.0,0.389,0.47200000000000003,1.3,1.5,0.825,0.3,2.1,2.4,3.6,1.2,0.1,1.2,2.7,9.0
9,2001-02,29.0,NYK,NBA,PG,39.0,0.0,15.6,1.5,4.5,0.337,0.4,1.5,0.24100000000000002,1.2,3.0,0.385,0.377,1.0,1.3,0.7959999999999999,0.2,1.0,1.3,2.6,0.6,0.1,1.4,1.4,4.4
10,2002-03,30.0,NYK,NBA,PG,82.0,76.0,27.4,3.2,7.7,0.41700000000000004,1.6,4.1,0.389,1.6,3.5,0.45,0.521,1.1,1.3,0.848,0.3,2.0,2.3,5.4,0.9,0.1,1.8,2.7,9.1
11,2003-04,31.0,TOT,NBA,PG,67.0,23.0,21.7,2.5,6.7,0.368,0.8,2.4,0.319,1.7,4.3,0.396,0.426,1.1,1.3,0.8540000000000001,0.3,1.6,1.9,4.1,0.8,0.1,1.5,2.0,6.9
12,2003-04,31.0,NYK,NBA,PG,33.0,23.0,22.1,2.4,6.1,0.396,0.8,2.6,0.32899999999999996,1.6,3.5,0.444,0.465,1.0,1.1,0.889,0.2,1.8,2.0,4.7,0.9,0.1,1.5,2.6,6.7
13,2003-04,31.0,PHO,NBA,PG,34.0,0.0,21.4,2.5,7.3,0.345,0.7,2.3,0.308,1.8,5.0,0.363,0.39399999999999996,1.3,1.6,0.83,0.4,1.5,1.9,3.4,0.8,0.1,1.4,1.5,7.1
14,2004-05,32.0,UTA,NBA,PG,74.0,1.0,19.3,2.2,5.5,0.39799999999999996,0.4,1.4,0.262,1.8,4.1,0.444,0.431,0.9,1.1,0.795,0.2,1.0,1.2,3.4,0.6,0.1,1.5,2.1,5.6
15,2005-06,33.0,TOT,NBA,PG,32.0,0.0,12.3,1.1,3.2,0.33,0.4,1.3,0.31,0.7,1.9,0.344,0.39299999999999996,0.6,0.8,0.833,0.1,0.9,1.0,2.2,0.3,0.1,0.7,1.1,3.2
16,2005-06,33.0,LAC,NBA,PG,13.0,0.0,8.6,0.3,1.3,0.235,0.1,0.3,0.25,0.2,1.0,0.231,0.265,0.0,0.0,,0.1,1.0,1.1,1.9,0.2,0.0,0.2,0.8,0.7
17,2005-06,33.0,DEN,NBA,PG,19.0,0.0,14.8,1.6,4.5,0.349,0.6,2.0,0.316,0.9,2.5,0.375,0.419,1.1,1.3,0.833,0.1,0.9,1.0,2.3,0.4,0.1,0.9,1.2,4.8
18,Career,,,NBA,,786.0,167.0,20.4,2.4,5.9,0.40700000000000003,0.7,1.9,0.35,1.7,4.0,0.434,0.46299999999999997,1.1,1.3,0.8270000000000001,0.3,1.4,1.7,3.5,0.7,0.1,1.5,2.2,6.5
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6 seasons,,UTA,NBA,,435.0,24.0,19.2,2.4,5.7,0.428,0.4,1.3,0.335,2.0,4.4,0.456,0.467,1.1,1.3,0.826,0.3,1.3,1.6,3.4,0.6,0.1,1.6,2.2,6.4
21,3 seasons,,NYK,NBA,,154.0,99.0,23.3,2.6,6.5,0.39899999999999997,1.1,3.1,0.36,1.5,3.4,0.434,0.485,1.0,1.2,0.8420000000000001,0.3,1.7,2.0,4.5,0.8,0.1,1.6,2.4,7.4
22,1 season,,DAL,NBA,,82.0,40.0,29.6,3.2,8.2,0.39299999999999996,1.3,3.3,0.39799999999999996,1.9,5.0,0.389,0.47200000000000003,1.3,1.5,0.825,0.3,2.1,2.4,3.6,1.2,0.1,1.2,2.7,9.0
23,1 season,,MIN,NBA,,34.0,4.0,14.6,1.1,3.1,0.35200000000000004,0.2,0.9,0.25,0.9,2.1,0.397,0.39,0.9,1.2,0.775,0.3,0.9,1.2,2.3,0.5,0.1,1.2,2.3,3.3
24,1 season,,PHO,NBA,,34.0,0.0,21.4,2.5,7.3,0.345,0.7,2.3,0.308,1.8,5.0,0.363,0.39399999999999996,1.3,1.6,0.83,0.4,1.5,1.9,3.4,0.8,0.1,1.4,1.5,7.1
25,1 season,,DEN,NBA,,19.0,0.0,14.8,1.6,4.5,0.349,0.6,2.0,0.316,0.9,2.5,0.375,0.419,1.1,1.3,0.833,0.1,0.9,1.0,2.3,0.4,0.1,0.9,1.2,4.8
26,1 season,,SAS,NBA,,15.0,0.0,3.7,0.2,1.1,0.17600000000000002,0.1,0.3,0.2,0.1,0.8,0.16699999999999998,0.20600000000000002,0.0,0.0,,0.1,0.3,0.4,1.2,0.0,0.1,0.5,0.2,0.5
27,1 season,,LAC,NBA,,13.0,0.0,8.6,0.3,1.3,0.235,0.1,0.3,0.25,0.2,1.0,0.231,0.265,0.0,0.0,,0.1,1.0,1.1,1.9,0.2,0.0,0.2,0.8,0.7
