Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
19.0,15.0,2022-11-27,22-046,MIL,DAL,0,1.9666666666666668,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-5,0.0,0.0,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,-1.0,77.0,4.052631578947368,-1.0,91.7,4.826315789473685,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+9),W (+9)
20.0,,2022-11-30,22-049,MIL,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,73.0,3.842105263157895,0.0,85.5,4.5,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+6),W (+6)
21.0,,2022-12-02,22-051,MIL,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,83.0,4.368421052631579,0.0,102.6,5.4,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,,
22.0,,2022-12-03,22-052,MIL,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,61.0,3.210526315789474,0.0,61.3,3.226315789473684,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-4),L (-4)
23.0,,2022-12-05,22-054,MIL,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,55.0,2.894736842105264,0.0,65.6,3.452631578947368,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+9),W (+9)
24.0,,2022-12-07,22-056,MIL,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,101.0,5.315789473684211,0.0,114.70000000000002,6.036842105263159,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+7),W (+7)
25.0,,2022-12-09,22-058,MIL,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,67.0,3.526315789473684,0.0,79.69999999999999,4.194736842105263,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+13),W (+13)
26.0,,2022-12-11,22-060,MIL,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,48.0,2.526315789473684,0.0,57.0,3.0,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+1),W (+1)
27.0,16.0,2022-12-13,22-062,MIL,GSW,0,4.966666666666667,1.0,4.0,.250,1.0,1.0,1.000,0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.9,-4,3.0,0.0,0.0,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,1.0,75.0,3.947368421052632,0.8999999999999999,94.10000000000002,4.952631578947369,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-5),L (-5)
28.0,17.0,2022-12-15,22-064,MIL,MEM,0,21.866666666666667,4.0,9.0,.444,1.0,6.0,.167,3,5.0,.600,2.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,12.0,11.2,-8,3.0,3.0,1.0,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,5.0,23.0,1.2105263157894737,9.999999999999998,43.9,2.310526315789473,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+17),W (+17)
29.0,18.0,2022-12-17,22-066,MIL,UTA,0,19.383333333333333,5.0,9.0,.556,4.0,7.0,.571,4,4.0,1.000,0.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,18.0,14.8,+17,2.0,1.0,0.5,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,10.0,71.0,3.736842105263158,13.199999999999996,80.39999999999999,4.231578947368421,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-41),L (-41)
30.0,19.0,2022-12-19,22-068,MIL,NOP,1,15.883333333333333,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,6.0,4.6,+6,0.0,0.0,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,5.0,82.0,4.315789473684211,4.599999999999999,96.0,5.052631578947368,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+26),W (+26)
31.0,20.0,2022-12-21,22-070,MIL,CLE,1,20.2,4.0,7.0,.571,3.0,5.0,.600,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.0,5.8,0,2.0,1.0,0.5,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,4.0,56.0,2.9473684210526314,5.799999999999999,64.19999999999999,3.378947368421052,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+9),W (+9)
32.0,21.0,2022-12-23,22-072,MIL,BRK,0,15.3,2.0,6.0,.333,2.0,5.0,.400,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.8,+4,1.0,0.0,0.0,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,0.0,47.0,2.473684210526316,1.8000000000000005,64.1,3.3736842105263154,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-8),L (-8)
33.0,22.0,2022-12-25,22-074,MIL,BOS,0,3.6833333333333336,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.7,-2,1.0,1.0,1.0,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,2.0,63.0,3.3157894736842106,3.7,85.3,4.489473684210526,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-18),L (-18)
34.0,23.0,2022-12-28,22-077,MIL,CHI,0,1.6166666666666667,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,1.0,0.0,0.0,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,0.0,48.0,2.526315789473684,0.0,68.00000000000001,3.578947368421053,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-21),L (-21)
35.0,24.0,2022-12-30,22-079,MIL,MIN,0,14.933333333333334,2.0,6.0,.333,0.0,3.0,.000,1,2.0,.500,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,1.7,+4,3.0,2.0,0.6666666666666666,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,0.0,82.0,4.315789473684211,1.3000000000000007,86.50000000000003,4.55263157894737,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-6),L (-6)
36.0,25.0,2023-01-01,22-081,MIL,WAS,0,25.0,4.0,12.0,.333,2.0,9.0,.222,1,2.0,.500,3.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,11.0,4.4,-14,3.0,2.0,0.6666666666666666,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,0.0,44.0,2.3157894736842106,4.000000000000002,51.99999999999999,2.736842105263157,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+9),W (+9)
37.0,26.0,2023-01-03,22-083,MIL,WAS,0,15.75,2.0,4.0,.500,0.0,0.0,,0,0.0,,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,4.7,+8,4.0,2.0,0.5,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,4.0,80.0,4.2105263157894735,4.699999999999999,95.9,5.047368421052632,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-23),L (-23)
38.0,27.0,2023-01-04,22-084,MIL,TOR,0,22.0,4.0,6.0,.667,2.0,3.0,.667,0,0.0,,2.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0,10.0,6.6,-7,3.0,2.0,0.6666666666666666,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,7.0,64.0,3.3684210526315788,6.600000000000001,58.6,3.0842105263157897,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+10),W (+10)
39.0,28.0,2023-01-06,22-086,MIL,CHO,0,23.316666666666663,2.0,6.0,.333,0.0,3.0,.000,2,2.0,1.000,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,6.0,2.8,-14,3.0,2.0,0.6666666666666666,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,1.0,51.0,2.6842105263157894,2.0,67.0,3.526315789473684,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+3),W (+3)
