Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
40.0,29.0,2023-01-09,22-089,MIL,NYK,0,11.266666666666667,3.0,6.0,.500,2.0,4.0,.500,0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,8.0,6.8,+5,2.0,1.0,0.5,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,8.0,70.0,3.684210526315789,6.8,79.1,4.163157894736842,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-29),L (-29)
41.0,30.0,2023-01-11,22-091,MIL,ATL,0,21.33333333333333,3.0,9.0,.333,2.0,7.0,.286,0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0,6.0,+7,2.0,1.0,0.5,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,4.0,86.0,4.526315789473684,6.000000000000001,87.6,4.610526315789474,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+4),W (+4)
42.0,31.0,2023-01-12,22-092,MIL,MIA,1,18.016666666666666,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,-2.5,-5,1.0,0.0,0.0,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,-2.0,48.0,2.526315789473684,-2.5,64.6,3.4,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,,
43.0,32.0,2023-01-14,22-094,MIL,MIA,0,10.383333333333333,0.0,4.0,.000,0.0,3.0,.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,+4,1.0,0.0,0.0,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,-3.0,63.0,3.3157894736842106,-2.1,73.89999999999999,3.8894736842105258,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+9),W (+9)
44.0,,2023-01-16,22-096,MIL,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,73.0,3.842105263157895,0.0,87.3,4.594736842105263,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-6),L (-6)
45.0,,2023-01-17,22-097,MIL,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,87.0,4.578947368421052,0.0,98.4,5.178947368421053,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-16),L (-16)
46.0,,2023-01-21,22-101,MIL,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,51.0,2.6842105263157894,0.0,60.7,3.194736842105263,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+13),W (+13)
47.0,33.0,2023-01-23,22-103,MIL,DET,0,7.55,3.0,6.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,3.3,-11,4.0,2.0,0.5,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,1.0,108.0,5.684210526315789,3.299999999999999,119.8,6.3052631578947365,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+8),W (+8)
48.0,,2023-01-25,22-105,MIL,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,59.0,3.1052631578947367,0.0,68.3,3.594736842105263,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,L (-12),L (-12)
49.0,,2023-01-27,22-107,MIL,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,98.0,5.157894736842105,0.0,118.0,6.2105263157894735,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+20),W (+20)
50.0,34.0,2023-01-29,22-109,MIL,NOP,0,1.2333333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,0.0,92.0,4.842105263157895,0.0,103.59999999999998,5.452631578947368,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+8),W (+8)
51.0,,2023-01-31,22-111,MIL,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,84.0,4.421052631578948,0.0,90.4,4.757894736842106,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+10),W (+10)
52.0,,2023-02-02,22-113,MIL,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,60.0,3.1578947368421053,0.0,72.60000000000001,3.821052631578948,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+25),W (+25)
53.0,,2023-02-04,22-115,MIL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,82.0,4.315789473684211,0.0,98.2,5.16842105263158,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+9),W (+9)
54.0,35.0,2023-02-06,22-117,MIL,POR,0,13.466666666666669,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,2.4,-5,1.0,1.0,1.0,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,4.0,87.0,4.578947368421052,2.4000000000000004,91.3,4.8052631578947365,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+1),W (+1)
55.0,36.0,2023-02-09,22-120,MIL,LAL,0,5.45,1.0,4.0,.250,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,-1.9,-8,0.0,0.0,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,-2.0,77.0,4.052631578947368,-1.9,88.7,4.66842105263158,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+8),W (+8)
56.0,37.0,2023-02-10,22-121,MIL,LAC,0,15.95,4.0,7.0,.571,1.0,3.0,.333,1,2.0,.500,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,10.0,10.0,-6,4.0,3.0,0.75,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,6.0,80.0,4.2105263157894735,9.6,85.4,4.494736842105263,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+19),W (+19)
57.0,,2023-02-14,22-125,MIL,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,75.0,3.947368421052632,0.0,90.1,4.742105263157894,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+9),W (+9)
58.0,38.0,2023-02-16,22-127,MIL,CHI,0,22.15,0.0,3.0,.000,0.0,1.0,.000,2,2.0,1.000,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,3.9,-8,2.0,0.0,0.0,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,4.0,77.0,4.052631578947368,3.100000000000001,84.29999999999998,4.436842105263157,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+13),W (+13)
59.0,39.0,2023-02-24,22-135,MIL,MIA,0,4.633333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,-6,0.0,0.0,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,1.0,80.0,4.2105263157894735,-0.5,90.3,4.752631578947368,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+6),W (+6)
60.0,,2023-02-26,22-137,MIL,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,46,49,20,42,44,51,29,25,40,14,3,34,21,14,34,37,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7428571428571429,0.6571428571428571,0.6282051282051282,0.4347826086956521,0.6666666666666666,0.6111111111111112,0.6296296296296297,0.6304347826086957,0.4032258064516129,0.5970149253731343,0.4242424242424242,0.0,0.3333333333333333,0.5573770491803278,0.4883720930232558,0.875,0.918918918918919,0.7115384615384616,6,8,58.0,18.0,16.0,0.1034482758620689,0.4444444444444444,0.0,19,,48.0,2.526315789473684,0.0,60.20000000000001,3.1684210526315795,8.2,0.4,-4.8,-4.1,-0.6,0.0277401188862237,0.513,0.584,0.152,-0.5,-0.4,W (+12),W (+12)
