Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
19.0,17.0,2022-11-23,23-043,SAS,NOP,1,16.1,2.0,9.0,.222,0.0,4.0,.000,1,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,-1.6,-20,5.0,2.0,0.4,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,-5.0,53.0,2.789473684210526,-2.0,69.4,3.6526315789473687,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-19),L (-19)
20.0,18.0,2022-11-25,23-045,SAS,LAL,1,35.13333333333333,6.0,23.0,.261,1.0,8.0,.125,2,3.0,.667,3.0,6.0,9.0,2.0,1.0,0.0,2.0,2.0,15.0,4.4,-11,15.0,5.0,0.3333333333333333,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,-1.0,57.0,3.0,3.6000000000000014,62.6,3.294736842105263,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-11),L (-11)
21.0,19.0,2022-11-26,23-046,SAS,LAL,1,36.516666666666666,10.0,28.0,.357,3.0,9.0,.333,3,5.0,.600,3.0,7.0,10.0,3.0,2.0,1.0,0.0,6.0,26.0,16.2,-13,19.0,7.0,0.3684210526315789,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,9.0,81.0,4.2631578947368425,15.000000000000009,82.3,4.3315789473684205,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,,
22.0,20.0,2022-11-30,23-050,SAS,OKC,1,35.78333333333333,5.0,22.0,.227,4.0,13.0,.308,5,8.0,.625,2.0,5.0,7.0,6.0,0.0,0.0,1.0,2.0,19.0,9.7,-8,9.0,1.0,0.1111111111111111,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,1.0,71.0,3.736842105263158,7.699999999999999,80.49999999999999,4.2368421052631575,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-5),L (-5)
23.0,21.0,2022-12-02,23-052,SAS,NOP,1,35.6,7.0,23.0,.304,1.0,8.0,.125,0,1.0,.000,1.0,5.0,6.0,3.0,0.0,0.0,2.0,3.0,15.0,2.4,-19,15.0,6.0,0.4,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,-2.0,70.0,3.684210526315789,2.400000000000003,67.39999999999999,3.547368421052631,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-8),L (-8)
24.0,22.0,2022-12-04,23-054,SAS,PHO,1,32.88333333333333,11.0,23.0,.478,1.0,5.0,.200,4,6.0,.667,1.0,4.0,5.0,2.0,1.0,0.0,1.0,5.0,27.0,15.8,-24,18.0,10.0,0.5555555555555556,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,5.0,42.0,2.210526315789474,14.200000000000005,46.7,2.4578947368421056,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-18),L (-18)
25.0,23.0,2022-12-08,23-058,SAS,HOU,1,34.81666666666667,14.0,21.0,.667,3.0,6.0,.500,1,3.0,.333,1.0,6.0,7.0,1.0,0.0,0.0,3.0,1.0,32.0,21.9,+5,15.0,11.0,0.7333333333333333,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,13.0,58.0,3.0526315789473686,21.500000000000007,64.5,3.394736842105264,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-38),L (-38)
26.0,24.0,2022-12-10,23-060,SAS,MIA,1,35.61666666666667,7.0,15.0,.467,0.0,2.0,.000,7,7.0,1.000,1.0,5.0,6.0,2.0,0.0,0.0,5.0,1.0,21.0,11.5,-7,13.0,7.0,0.5384615384615384,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,2.0,61.0,3.210526315789474,8.699999999999998,72.49999999999999,3.8157894736842097,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+9),W (+9)
27.0,25.0,2022-12-12,23-062,SAS,CLE,1,33.583333333333336,8.0,25.0,.320,1.0,6.0,.167,4,5.0,.800,2.0,4.0,6.0,2.0,0.0,1.0,2.0,1.0,21.0,8.6,+3,19.0,7.0,0.3684210526315789,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,-2.0,53.0,2.789473684210526,6.999999999999995,51.7,2.721052631578948,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+4),W (+4)
28.0,26.0,2022-12-14,23-064,SAS,POR,1,32.71666666666667,10.0,16.0,.625,1.0,3.0,.333,4,8.0,.500,1.0,6.0,7.0,2.0,0.0,0.0,1.0,1.0,25.0,18.7,-5,13.0,9.0,0.6923076923076923,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,9.0,46.0,2.421052631578948,17.1,52.1,2.7421052631578946,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+1),W (+1)
29.0,27.0,2022-12-17,23-067,SAS,MIA,1,33.416666666666664,6.0,14.0,.429,3.0,5.0,.600,7,7.0,1.000,0.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,22.0,15.1,+1,9.0,3.0,0.3333333333333333,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,5.0,67.0,3.526315789473684,12.300000000000004,67.49999999999999,3.552631578947368,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-16),L (-16)
30.0,,2022-12-19,23-069,SAS,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,79.0,4.157894736842105,0.0,88.49999999999999,4.657894736842104,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-10),L (-10)
31.0,,2022-12-22,23-072,SAS,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,48.0,2.526315789473684,0.0,58.2,3.0631578947368423,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+19),W (+19)
32.0,28.0,2022-12-23,23-073,SAS,ORL,1,30.716666666666665,5.0,14.0,.357,2.0,7.0,.286,5,9.0,.556,0.0,4.0,4.0,4.0,1.0,0.0,2.0,2.0,17.0,9.8,-14,7.0,3.0,0.4285714285714285,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,1.0,57.0,3.0,7.800000000000001,68.89999999999999,3.626315789473684,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-9),L (-9)
33.0,29.0,2022-12-26,23-076,SAS,UTA,1,36.25,9.0,14.0,.643,0.0,2.0,.000,3,4.0,.750,0.0,3.0,3.0,5.0,2.0,0.0,2.0,3.0,21.0,17.6,0,12.0,9.0,0.75,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,11.0,48.0,2.526315789473684,16.400000000000002,67.09999999999998,3.53157894736842,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-20),L (-20)
34.0,30.0,2022-12-27,23-077,SAS,OKC,1,30.73333333333333,7.0,18.0,.389,2.0,6.0,.333,3,4.0,.750,0.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,19.0,8.7,-4,12.0,5.0,0.4166666666666667,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,0.0,47.0,2.473684210526316,7.499999999999998,52.39999999999999,2.757894736842105,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+4),W (+4)
35.0,31.0,2022-12-29,23-079,SAS,NYK,1,31.766666666666666,11.0,21.0,.524,3.0,8.0,.375,5,5.0,1.000,1.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,30.0,19.9,-5,13.0,8.0,0.6153846153846154,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,8.0,40.0,2.1052631578947367,17.900000000000006,48.8,2.568421052631579,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-16),L (-16)
36.0,32.0,2022-12-31,23-081,SAS,DAL,1,35.53333333333333,10.0,19.0,.526,4.0,5.0,.800,6,7.0,.857,2.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,30.0,20.7,-2,14.0,6.0,0.4285714285714285,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,8.0,40.0,2.1052631578947367,18.3,47.99999999999999,2.526315789473684,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+7),W (+7)
37.0,33.0,2023-01-02,23-083,SAS,BRK,1,24.9,7.0,13.0,.538,2.0,6.0,.333,6,7.0,.857,0.0,4.0,4.0,1.0,0.0,1.0,3.0,2.0,22.0,14.1,-21,7.0,5.0,0.7142857142857143,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,5.0,35.0,1.8421052631578947,11.699999999999996,37.3,1.963157894736842,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-1),L (-1)
38.0,34.0,2023-01-04,23-085,SAS,NYK,1,35.0,7.0,16.0,.438,2.0,6.0,.333,10,12.0,.833,0.0,7.0,7.0,2.0,0.0,0.0,3.0,3.0,26.0,16.1,-3,10.0,5.0,0.5,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,4.0,31.0,1.631578947368421,12.100000000000003,34.99999999999999,1.8421052631578945,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-36),L (-36)
