Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
60.0,53.0,2023-02-23,23-135,SAS,DAL,1,31.05,8.0,13.0,.615,1.0,3.0,.333,5,8.0,.625,0.0,8.0,8.0,7.0,1.0,0.0,6.0,2.0,22.0,16.4,-11,10.0,7.0,0.7,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,11.0,46.0,2.421052631578948,14.4,52.9,2.784210526315789,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-8),L (-8)
61.0,54.0,2023-02-25,23-137,SAS,UTA,1,36.85,9.0,22.0,.409,0.0,5.0,.000,0,0.0,,1.0,6.0,7.0,3.0,0.0,1.0,1.0,2.0,18.0,9.7,-14,17.0,9.0,0.5294117647058824,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,6.0,51.0,2.6842105263157894,9.700000000000005,66.09999999999998,3.478947368421052,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-10),L (-10)
62.0,55.0,2023-02-28,23-140,SAS,UTA,1,35.416666666666664,12.0,19.0,.632,0.0,4.0,.000,1,3.0,.333,0.0,4.0,4.0,3.0,0.0,0.0,1.0,4.0,25.0,16.4,-3,15.0,12.0,0.8,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,9.0,70.0,3.684210526315789,16.000000000000004,71.8,3.778947368421053,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-26),L (-26)
63.0,,2023-03-02,23-142,SAS,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,63.0,3.3157894736842106,0.0,74.3,3.9105263157894736,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,,
64.0,,2023-03-04,23-144,SAS,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,67.0,3.526315789473684,0.0,74.19999999999999,3.905263157894736,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-16),L (-16)
65.0,56.0,2023-03-05,23-145,SAS,HOU,1,26.933333333333334,3.0,10.0,.300,1.0,4.0,.250,1,2.0,.500,1.0,3.0,4.0,5.0,0.0,1.0,5.0,2.0,8.0,1.8,-22,6.0,2.0,0.3333333333333333,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,1.0,40.0,2.1052631578947367,1.3999999999999986,61.4,3.231578947368421,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+8),W (+8)
66.0,57.0,2023-03-10,23-150,SAS,DEN,1,35.766666666666666,8.0,17.0,.471,3.0,5.0,.600,4,4.0,1.000,1.0,7.0,8.0,6.0,2.0,0.0,3.0,1.0,23.0,19.9,+9,12.0,5.0,0.4166666666666667,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,15.0,82.0,4.315789473684211,18.300000000000004,89.9,4.731578947368422,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+11),W (+11)
67.0,,2023-03-12,23-152,SAS,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,40.0,2.1052631578947367,0.0,38.99999999999999,2.052631578947368,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-12),L (-12)
68.0,,2023-03-14,23-154,SAS,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,109.0,5.7368421052631575,0.0,118.6,6.242105263157894,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-32),L (-32)
69.0,58.0,2023-03-15,23-155,SAS,DAL,1,36.05,11.0,25.0,.440,3.0,8.0,.375,2,6.0,.333,2.0,6.0,8.0,2.0,0.0,0.0,2.0,6.0,27.0,12.5,-7,17.0,8.0,0.4705882352941176,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,4.0,71.0,3.736842105263158,11.699999999999994,83.5,4.394736842105263,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+8),W (+8)
70.0,59.0,2023-03-17,23-157,SAS,MEM,1,38.45,8.0,21.0,.381,4.0,11.0,.364,1,1.0,1.000,1.0,4.0,5.0,0.0,3.0,0.0,1.0,4.0,21.0,11.8,-9,10.0,4.0,0.4,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,6.0,98.0,5.157894736842105,11.4,111.0,5.842105263157895,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-12),L (-12)
71.0,60.0,2023-03-19,23-159,SAS,ATL,1,32.916666666666664,13.0,21.0,.619,2.0,3.0,.667,1,5.0,.200,1.0,11.0,12.0,5.0,1.0,0.0,3.0,1.0,29.0,23.0,+14,18.0,11.0,0.6111111111111112,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,18.0,69.0,3.631578947368421,22.600000000000005,81.89999999999999,4.310526315789473,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+18),W (+18)
72.0,,2023-03-21,23-161,SAS,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,30.0,1.5789473684210529,0.0,33.49999999999999,1.7631578947368418,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-9),L (-9)
73.0,,2023-03-22,23-162,SAS,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,28.0,1.4736842105263157,0.0,46.70000000000001,2.4578947368421056,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-6),L (-6)
74.0,61.0,2023-03-24,23-164,SAS,WAS,1,30.516666666666666,11.0,17.0,.647,3.0,5.0,.600,5,9.0,.556,3.0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,30.0,26.9,+3,12.0,8.0,0.6666666666666666,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,17.0,80.0,4.2105263157894735,24.9,81.9,4.310526315789474,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+8),W (+8)
75.0,,2023-03-26,23-166,SAS,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,72.0,3.789473684210526,0.0,91.40000000000002,4.810526315789475,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-35),L (-35)
76.0,,2023-03-29,23-169,SAS,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,60.0,3.1578947368421053,0.0,74.39999999999999,3.91578947368421,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-36),L (-36)
77.0,62.0,2023-03-31,23-171,SAS,GSW,1,31.9,7.0,17.0,.412,3.0,7.0,.429,5,7.0,.714,0.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,22.0,14.4,-4,10.0,4.0,0.4,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,3.0,60.0,3.1578947368421053,12.400000000000002,77.6,4.084210526315789,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-12),L (-12)
78.0,,2023-04-02,23-173,SAS,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,92.0,4.842105263157895,0.0,106.79999999999998,5.621052631578946,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-44),L (-44)
79.0,,2023-04-04,23-175,SAS,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,53.0,2.789473684210526,0.0,68.2,3.5894736842105264,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-11),L (-11)
80.0,63.0,2023-04-06,23-177,SAS,POR,1,32.25,10.0,24.0,.417,1.0,8.0,.125,3,3.0,1.000,1.0,4.0,5.0,4.0,1.0,0.0,2.0,2.0,24.0,14.1,+1,16.0,9.0,0.5625,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,5.0,63.0,3.3157894736842106,12.9,83.4,4.389473684210526,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-15),L (-15)
81.0,,2023-04-08,23-179,SAS,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,56.0,2.9473684210526314,0.0,70.5,3.710526315789474,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+8),W (+8)
82.0,,2023-04-09,23-180,SAS,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,61.0,3.210526315789474,0.0,69.0,3.631578947368421,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-21),L (-21)
